Coral,Treatment 1,Treatment 2,OTU,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,Trend
Porites,Empty,S punctatus,438dd80822fbf0e6816862a354c1711d,3.232191491,-49.25372429,3.85359337,-12.78124586,2.09E-37,2.68E-35,d__Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,Deferribacteraceae,Denitrovibrio,Higher in S punctatus
Porites,Macroalgae mimic,Amansia,438dd80822fbf0e6816862a354c1711d,3.232191491,16.30393379,3.865151612,4.218187389,2.46E-05,0.000580867,d__Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,Deferribacteraceae,Denitrovibrio,Higher in Macroalgae mimic
Porites,Turf mimic,Amansia,438dd80822fbf0e6816862a354c1711d,3.232191491,15.26622436,3.88447449,3.930061684,8.49E-05,0.003200093,d__Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,Deferribacteraceae,Denitrovibrio,Higher in Turf mimic
Porites,Amansia,Sargassum,438dd80822fbf0e6816862a354c1711d,3.232191491,17.33998976,3.859111811,4.493259228,7.01E-06,0.000192759,d__Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,Deferribacteraceae,Denitrovibrio,Higher in Sargassum
Porites,Amansia,S nigricans,438dd80822fbf0e6816862a354c1711d,3.232191491,-17.61990616,3.856821941,-4.568503921,4.91E-06,0.000176224,d__Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,Deferribacteraceae,Denitrovibrio,Higher in S nigricans
Porites,Amansia,S punctatus,438dd80822fbf0e6816862a354c1711d,3.232191491,19.33077945,3.853475021,5.016453811,5.26E-07,2.07E-05,d__Bacteria,Deferribacterota,Deferribacteres,Deferribacterales,Deferribacteraceae,Denitrovibrio,Higher in S punctatus
Porites,Empty,Macroalgae mimic,c781cc100d2f279a317499438b112651,7.538108306,-17.87058299,3.769284436,-4.741107573,2.13E-06,5.05E-05,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher Macroalgae mimic
Porites,Empty,Macroalgae mimic,4dd849056976014b5d41ea7ce490d71a,33.36482631,19.21718541,2.741541884,7.009626779,2.39E-12,7.74E-11,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in Empty
Porites,Empty,Turf mimic,c781cc100d2f279a317499438b112651,7.538108306,-18.26864451,3.767894053,-4.848502706,1.24E-06,4.66E-05,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in Turf mimic
Porites,Empty,Amansia,c781cc100d2f279a317499438b112651,7.538108306,-22.70895138,3.742962722,-6.067105946,1.30E-09,1.00E-07,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in Amansia
Porites,Empty,Amansia,754bc54d3c13edfe87069a8907a217ba,33.44428281,17.43338201,2.803155943,6.219198065,5.00E-10,4.28E-08,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in Empty
Porites,Empty,Sargassum,c781cc100d2f279a317499438b112651,7.538108306,-21.67125288,3.744009685,-5.788247016,7.11E-09,1.81E-07,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in Sargassum
Porites,Empty,S nigricans,c781cc100d2f279a317499438b112651,7.538108306,-22.33994875,3.742950665,-5.968539463,2.39E-09,6.30E-08,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in S nigricans
Porites,Empty,S nigricans,cdf12d9c88c2a6357306c13fed172135,95.63868378,-5.125403494,1.663124216,-3.081792356,0.002057583,0.020696866,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in S nigricans
Porites,Macroalgae mimic,Turf mimic,4dd849056976014b5d41ea7ce490d71a,33.36482631,20.80740033,2.719682631,7.650672212,2.00E-14,5.68E-13,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in Macroalgae mimic
Porites,Macroalgae mimic,Amansia,4dd849056976014b5d41ea7ce490d71a,33.36482631,-21.33523783,2.717093954,-7.852226752,4.09E-15,3.11E-13,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in Amansia
Porites,Macroalgae mimic,Amansia,754bc54d3c13edfe87069a8907a217ba,33.44428281,20.52853211,2.79071471,7.356012434,1.89E-13,9.26E-12,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in Macroalgae mimic
Porites,Macroalgae mimic,Sargassum,4dd849056976014b5d41ea7ce490d71a,33.36482631,-21.97452984,2.714184096,-8.096182522,5.67E-16,3.90E-14,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in Sargassum
Porites,Macroalgae mimic,S nigricans,4dd849056976014b5d41ea7ce490d71a,33.36482631,-24.70707302,2.711049564,-9.113471531,7.98E-20,3.48E-18,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in S nigricans
Porites,Macroalgae mimic,S punctatus,4dd849056976014b5d41ea7ce490d71a,33.36482631,-25.99085658,2.710792403,-9.58791848,8.99E-22,6.21E-20,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in S punctatus
Porites,Macroalgae mimic,S punctatus,c781cc100d2f279a317499438b112651,7.538108306,18.57265197,3.769284436,4.927368121,8.33E-07,1.87E-05,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in Macroalgae mimic
Porites,Turf mimic,Amansia,754bc54d3c13edfe87069a8907a217ba,33.44428281,15.7604408,2.826605473,5.57574835,2.46E-08,2.04E-06,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in Turf mimic
Porites,Turf mimic,S nigricans,cdf12d9c88c2a6357306c13fed172135,95.63868378,6.381310845,1.671361928,3.818030517,0.000134521,0.001916928,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in S nigricans
Porites,Turf mimic,S punctatus,c781cc100d2f279a317499438b112651,7.538108306,-18.97071349,3.767894053,-5.034831985,4.78E-07,9.22E-06,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in Turf mimic
Porites,Turf mimic,S punctatus,cdf12d9c88c2a6357306c13fed172135,95.63868378,5.788226211,1.671438457,3.463020842,0.000534147,0.006045188,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in S punctatus
Porites,Amansia,Sargassum,754bc54d3c13edfe87069a8907a217ba,33.44428281,20.19242359,2.791161939,7.234414927,4.68E-13,3.47E-11,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in Sargassum
Porites,Amansia,S nigricans,754bc54d3c13edfe87069a8907a217ba,33.44428281,-22.93441961,2.789798935,-8.220814527,2.02E-16,3.31E-14,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in S nigricans
Porites,Amansia,S nigricans,cdf12d9c88c2a6357306c13fed172135,95.63868378,-5.107027896,1.662318346,-3.072232168,0.002124644,0.037524482,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in S nigricans
Porites,Amansia,S punctatus,c781cc100d2f279a317499438b112651,7.538108306,-23.41102037,3.742962722,-6.254676337,3.98E-10,2.49E-08,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in Amansia
Porites,Amansia,S punctatus,754bc54d3c13edfe87069a8907a217ba,33.44428281,21.24308663,2.79024477,7.613341616,2.67E-14,4.05E-12,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in S punctatus
Porites,Sargassum,S punctatus,c781cc100d2f279a317499438b112651,7.538108306,22.37332187,3.744009685,5.975764955,2.29E-09,9.82E-08,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in Sargassum
Porites,S nigricans,S punctatus,c781cc100d2f279a317499438b112651,7.538108306,-23.04201774,3.742950665,-6.156110458,7.46E-10,4.59E-08,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Higher in S nigricans
Porites,Empty,Macroalgae mimic,4f47102196b31c5efc4bc17fc39d3dd2,6.915072789,-31.22283429,3.459353312,-9.025627473,1.79E-19,9.80E-18,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobotulus,Higher Macroalgae mimic
Porites,Empty,Amansia,4f47102196b31c5efc4bc17fc39d3dd2,6.915072789,-13.37418704,3.501691327,-3.819350648,1.34E-04,4.13E-03,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobotulus,Higher in Amansia
Porites,Empty,Sargassum,4f47102196b31c5efc4bc17fc39d3dd2,6.915072789,-34.87900115,3.452551094,-10.10238522,5.39E-24,3.20E-22,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobotulus,Higher in Sargassum
Porites,Empty,S nigricans,4f47102196b31c5efc4bc17fc39d3dd2,6.915072789,-32.01434544,3.455854149,-9.263801093,1.97E-20,9.64E-19,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobotulus,Higher in S nigricans
Porites,Macroalgae mimic,Turf mimic,4f47102196b31c5efc4bc17fc39d3dd2,6.915072789,-31.37663878,3.459353312,-9.070087949,1.19E-19,4.73E-18,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobotulus,Higher in Macroalgae mimic
Porites,Macroalgae mimic,Amansia,4f47102196b31c5efc4bc17fc39d3dd2,6.915072789,17.84864725,3.459267428,5.159661003,2.47E-07,7.05E-06,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobotulus,Higher in Macroalgae mimic
Porites,Macroalgae mimic,S punctatus,4f47102196b31c5efc4bc17fc39d3dd2,6.915072789,31.88398025,3.459353312,9.216745841,3.06E-20,1.81E-18,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobotulus,Higher in Macroalgae mimic
Porites,Turf mimic,Sargassum,4f47102196b31c5efc4bc17fc39d3dd2,6.915072789,-35.03280564,3.452551094,-10.14693329,3.42E-24,2.27E-22,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobotulus,Higher in Sargassum
Porites,Turf mimic,S nigricans,4f47102196b31c5efc4bc17fc39d3dd2,6.915072789,32.16814993,3.455854149,9.308306587,1.30E-20,6.83E-19,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobotulus,Higher in S nigricans
Porites,Amansia,Sargassum,4f47102196b31c5efc4bc17fc39d3dd2,6.915072789,21.50481411,3.452465209,6.228828622,4.70E-10,2.05E-08,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobotulus,Higher in Sargassum
Porites,Amansia,S nigricans,4f47102196b31c5efc4bc17fc39d3dd2,6.915072789,-18.6401584,3.455768264,-5.393926032,6.89E-08,3.44E-06,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobotulus,Higher in S nigricans
Porites,Amansia,S punctatus,4f47102196b31c5efc4bc17fc39d3dd2,6.915072789,-14.035333,3.501691327,-4.008158255,6.12E-05,0.001623174,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobotulus,Higher in Amansia
Porites,Sargassum,S punctatus,4f47102196b31c5efc4bc17fc39d3dd2,6.915072789,35.54014711,3.452551094,10.29388013,7.51E-25,2.15E-22,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobotulus,Higher in Sargassum
Porites,S nigricans,S punctatus,4f47102196b31c5efc4bc17fc39d3dd2,6.915072789,-32.6754914,3.455854149,-9.455112975,3.23E-21,1.29E-18,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobotulus,Higher in S nigricans
Porites,Empty,S nigricans,441a3aaeda8bacfd1aa3e30ae9068ba2,43.54514982,-6.238406081,1.653922083,-3.771886321,0.000162018,0.00226164,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,Higher in S nigricans
Porites,Empty,S punctatus,441a3aaeda8bacfd1aa3e30ae9068ba2,43.54514982,-7.16329135,1.653716198,-4.331632816,1.48E-05,0.0002717,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,Higher in S punctatus
Porites,Macroalgae mimic,S nigricans,441a3aaeda8bacfd1aa3e30ae9068ba2,43.54514982,-4.981816366,1.616841121,-3.081203405,0.002061658,0.022170289,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,Higher in S nigricans
Porites,Macroalgae mimic,S punctatus,441a3aaeda8bacfd1aa3e30ae9068ba2,43.54514982,-5.906701636,1.616630513,-3.653711587,0.000258477,0.004464106,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,Higher in S punctatus
Porites,Turf mimic,S nigricans,441a3aaeda8bacfd1aa3e30ae9068ba2,43.54514982,6.352194389,1.65153929,3.846226624,0.000119951,0.001799401,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,Higher in S nigricans
Porites,Turf mimic,S punctatus,441a3aaeda8bacfd1aa3e30ae9068ba2,43.54514982,7.277079658,1.651333108,4.406790867,1.05E-05,0.000159156,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,Higher in S punctatus
Porites,Amansia,S nigricans,441a3aaeda8bacfd1aa3e30ae9068ba2,43.54514982,-5.818733384,1.637376735,-3.553692476,0.000379863,0.008721657,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,Higher in S nigricans
Porites,Amansia,S punctatus,441a3aaeda8bacfd1aa3e30ae9068ba2,43.54514982,6.743618653,1.63716877,4.119073596,3.80E-05,0.001062113,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,Higher in S punctatus
Porites,Sargassum,S punctatus,441a3aaeda8bacfd1aa3e30ae9068ba2,43.54514982,-5.068632777,1.610656234,-3.146936429,0.001649908,0.029271524,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,Higher in S punctatus
Porites,Empty,Macroalgae mimic,007ae735ed4a21ddb92ee5d2a7167710,1551.984463,-6.614745127,1.960643508,-3.373762288,0.000741484,0.012294834,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfocella,Higher Macroalgae mimic
Porites,Empty,Sargassum,007ae735ed4a21ddb92ee5d2a7167710,1551.984463,-7.052969273,1.960641127,-3.597277021,0.000321566,0.00559211,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfocella,Higher in Sargassum
Porites,Empty,S nigricans,007ae735ed4a21ddb92ee5d2a7167710,1551.984463,-6.187391573,1.960646633,-3.155791292,0.001600633,0.017378306,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfocella,Higher in S nigricans
Porites,Macroalgae mimic,Turf mimic,007ae735ed4a21ddb92ee5d2a7167710,1551.984463,-8.340535015,1.964182719,-4.246313205,2.17E-05,0.000393146,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfocella,Higher in Macroalgae mimic
Porites,Turf mimic,Amansia,007ae735ed4a21ddb92ee5d2a7167710,1551.984463,-5.998385806,1.964242118,-3.05379146,0.002259691,0.048032919,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfocella,Higher in Amansia
Porites,Turf mimic,Sargassum,007ae735ed4a21ddb92ee5d2a7167710,1551.984463,-8.77875916,1.964180342,-4.46942624,7.84E-06,0.000167223,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfocella,Higher in Sargassum
Porites,Turf mimic,S nigricans,007ae735ed4a21ddb92ee5d2a7167710,1551.984463,7.913181461,1.964185839,4.028733588,5.61E-05,0.000913272,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfocella,Higher in S nigricans
Porites,Turf mimic,S punctatus,007ae735ed4a21ddb92ee5d2a7167710,1551.984463,5.767680941,1.964244045,2.936336224,0.003321141,0.03115755,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfocella,Higher in S punctatus
Porites,Empty,Sargassum,8f6776bddb6337b2cacffd30f3775fee,88.63901416,-5.373720718,1.607770082,-3.342344019,0.00083074,0.011846357,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfolunaceae,Desulfofaba,Higher in Sargassum
Porites,Empty,S nigricans,8f6776bddb6337b2cacffd30f3775fee,88.63901416,-5.762320963,1.607593677,-3.584438684,0.000337804,0.004443421,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfolunaceae,Desulfofaba,Higher in S nigricans
Porites,Empty,S punctatus,8f6776bddb6337b2cacffd30f3775fee,88.63901416,-6.68782322,1.607455486,-4.160502905,3.18E-05,0.000544065,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfolunaceae,Desulfofaba,Higher in S punctatus
Porites,Turf mimic,Sargassum,8f6776bddb6337b2cacffd30f3775fee,88.63901416,-5.584125935,1.608167955,-3.472352447,0.000515919,0.006844519,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfolunaceae,Desulfofaba,Higher in Sargassum
Porites,Turf mimic,S nigricans,8f6776bddb6337b2cacffd30f3775fee,88.63901416,5.97272618,1.607991594,3.714401371,0.000203685,0.002731779,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfolunaceae,Desulfofaba,Higher in S nigricans
Porites,Turf mimic,S punctatus,8f6776bddb6337b2cacffd30f3775fee,88.63901416,6.898228437,1.607853437,4.290334106,1.78E-05,0.000259597,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfolunaceae,Desulfofaba,Higher in S punctatus
Porites,Empty,Macroalgae mimic,d25248861c7c63f65e565bf5d6a4acf5,83.93486074,18.18060048,2.702932934,6.726249199,1.74E-11,5.40E-10,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in Empty
Porites,Empty,Turf mimic,3c01f9b486bdc78f8a3feac435f2ecfd,63.04894939,-17.39599943,2.034115437,-8.552120057,1.21E-17,1.31E-15,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in Turf mimic
Porites,Empty,Turf mimic,d25248861c7c63f65e565bf5d6a4acf5,83.93486074,17.66821946,2.702932934,6.53668437,6.29E-11,3.40E-09,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in Empty
Porites,Empty,Amansia,3c01f9b486bdc78f8a3feac435f2ecfd,63.04894939,-23.10343896,1.964168912,-11.76245017,6.09E-32,2.35E-29,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in Amansia
Porites,Empty,Sargassum,1bc00f27703ef094a0351523d390078b,3.195171311,-28.95536613,5.373615173,-5.38843315,7.11E-08,1.69E-06,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in Sargassum
Porites,Empty,Sargassum,3c01f9b486bdc78f8a3feac435f2ecfd,63.04894939,-18.14568138,2.004286289,-9.053437865,1.39E-19,6.59E-18,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in Sargassum
Porites,Empty,Sargassum,d25248861c7c63f65e565bf5d6a4acf5,83.93486074,18.0823629,2.702932934,6.689904391,2.23E-11,6.63E-10,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in Empty
Porites,Empty,S nigricans,3c01f9b486bdc78f8a3feac435f2ecfd,63.04894939,-24.67829028,1.962956276,-12.57200202,3.01E-36,2.94E-34,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S nigricans
Porites,Empty,S nigricans,68bf6db30b65cec6f25986645cda4e72,78.63519083,-8.172851579,2.131248458,-3.834771843,0.000125681,0.001790953,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S nigricans
Porites,Empty,S punctatus,1bc00f27703ef094a0351523d390078b,3.195171311,-29.68293386,5.372640406,-5.524831668,3.30E-08,8.20E-07,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S punctatus
Porites,Empty,S punctatus,3c01f9b486bdc78f8a3feac435f2ecfd,63.04894939,-26.28729936,1.962704354,-13.39340757,6.61E-41,1.27E-38,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S punctatus
Porites,Empty,S punctatus,68bf6db30b65cec6f25986645cda4e72,78.63519083,-10.99380219,2.130794116,-5.159485897,2.48E-07,5.02E-06,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S punctatus
Porites,Empty,S punctatus,d25248861c7c63f65e565bf5d6a4acf5,83.93486074,-9.119941776,2.638052716,-3.457073363,0.000546076,0.007524411,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in S punctatus
Porites,Macroalgae mimic,Turf mimic,3c01f9b486bdc78f8a3feac435f2ecfd,63.04894939,18.18734612,2.034115437,8.941157314,3.85E-19,1.28E-17,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in Macroalgae mimic
Porites,Macroalgae mimic,Amansia,d25248861c7c63f65e565bf5d6a4acf5,83.93486074,-25.27817361,2.653792347,-9.525302022,1.65E-21,2.81E-19,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in Amansia
Porites,Macroalgae mimic,Amansia,3c01f9b486bdc78f8a3feac435f2ecfd,63.04894939,-23.89478565,1.964168912,-12.16534154,4.75E-34,1.63E-31,d__Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfopila,Higher in Amansia
